433,昌平,京藏高速38.700km,进京方向,牌照识别,京藏高速,
434,昌平,京藏高速38.700km,出京方向,牌照识别,京藏高速,
435,昌平,京藏高速44.900km,进京方向,牌照识别,京藏高速,
436,昌平,京藏高速44.900km,出京方向,牌照识别,京藏高速,
437,大兴,双源桥北天桥,南向北,牌照识别,京开高速,
438,大兴,双源桥北天桥,北向南,牌照识别,京开高速,
439,大兴,金星桥南天桥,南向北,牌照识别,京开高速,
440,大兴,金星桥南天桥,北向南,牌照识别,京开高速,
441,大兴,德茂桥北,南向北,牌照识别,南大红门路,
442,大兴,德茂桥北,北向南,牌照识别,南大红门路,
443,大兴,志远西桥北,东向西,牌照识别,黄亦路,
444,大兴,志远西桥北,西向东,牌照识别,黄亦路,
445,大兴,志远西桥北,北向南,牌照识别,南中轴路,
446,大兴,金西桥东,东向西,牌照识别,金西路,
447,大兴,金西桥东,西向东,牌照识别,金西路,
448,大兴,同华桥北,南向北,牌照识别,同华大街,
449,大兴,同华桥北,北向南,牌照识别,同华大街,
450,大兴, 西红门南桥北天桥,南向北,牌照识别,京开高速,
451,大兴, 西红门南桥北天桥,北向南,牌照识别,京开高速,
452,大兴,兴华桥下,南向北,牌照识别,兴华大街,
453,大兴,兴华桥下,北向南,牌照识别,兴华大街,
454,大兴,京良路花卉路交叉口,南向北,牌照识别,京良路,花卉路
455,大兴,京良路花卉路交叉口,北向南,牌照识别,京良路,花卉路
456,大兴,京良路花卉路交叉口,东向西,牌照识别,京良路,花卉路
457,大兴,京良路花卉路交叉口,西向东,牌照识别,京良路,花卉路
458,大兴,高家堡村东路南郊钢材市场,东向西,牌照识别,高家堡村东路,
459,大兴,高家堡村东路南郊钢材市场,西向东,牌照识别,高家堡村东路,
460,大兴,西直河桥北,北向南,牌照识别,康化路,
461,大兴,西直河桥北,南向北,牌照识别,康化路,
462,大兴,老君堂桥北,北向南,牌照识别,康化路,
463,大兴,老君堂桥北,南向北,牌照识别,康化路,
464,大兴,旧头路灵秀山庄门口,东向西,牌照识别,旧头路,
465,大兴,旧头路灵秀山庄门口,西向东,牌照识别,旧头路,
466,怀柔,京承高速42.500km,进京方向,牌照识别,京承高速,
467,怀柔,京承高速42.500km,出京方向,牌照识别,京承高速,
468,怀柔,京承高速45.800km,进京方向,牌照识别,京承高速,
469,怀柔,京承高速45.800km,出京方向,牌照识别,京承高速,
470,门头沟, 卧龙岗桥下,东向西,牌照识别,莲石路,
471,门头沟, 卧龙岗桥下,西向东,牌照识别,莲石路,
472,密云,京承高速59.200km,进京方向,牌照识别,京承高速,
473,密云,京承高速59.200km,出京方向,牌照识别,京承高速,
474,密云,京承高速61.700km,进京方向,牌照识别,京承高速,
475,密云,京承高速61.700km,出京方向,牌照识别,京承高速,
476,密云,京承高速69.100km,进京方向,牌照识别,京承高速,
477,密云,京承高速69.100km,出京方向,牌照识别,京承高速,
478,顺义,京承高速19.950km,进京方向,牌照识别,京承高速,
479,顺义,京承高速19.950km,出京方向,牌照识别,京承高速,
480,顺义,京承高速27.100km,进京方向,牌照识别,京承高速,
481,顺义,京承高速27.100km,出京方向,牌照识别,京承高速,
482,顺义,京承高速34.400km,进京方向,牌照识别,京承高速,
483,顺义,京承高速34.400km,出京方向,牌照识别,京承高速,
484,顺义,京承高速36.000km,进京方向,牌照识别,京承高速,
485,顺义,京承高速36.000km,出京方向,牌照识别,京承高速,
486,延庆,京藏高速55.800km,进京方向,牌照识别,京藏高速,
487,延庆,京藏高速55.800km,出京方向,牌照识别,京藏高速,
488,延庆,京藏高速59.240km,进京方向,牌照识别,京藏高速,
489,延庆,京藏高速59.240km,出京方向,牌照识别,京藏高速,
